path	sha256	flow	entry_or_caller	effect_or_consumer	tests	state	evidence	next_action
packages/containerhub-front/src/components/RegistryImageDetails.vue	b0b564d33bd3b267f23e3c63e008e562783aace9eb94f3d8f58b2ecc9a8061eb	front-core	packages/containerhub-front/src/pages/RegistryImagesPage.vue:40	GET tags y details; emite selected y enlaza services	packages/containerhub-front/src/pages/__tests__/RegistryImagesPage.test.ts:1	unchanged	packages/containerhub-front/src/components/RegistryImageDetails.vue:72-129	Mantener estado de tags/detalles y guardia detailsRequest juntos; no mover lógica de concurrencia sin prueba UI.
packages/containerhub-front/src/components/__tests__/DockerVersionSummary.test.ts	c09d111facf5788a8edfc769c7871cc55b9cd590743455ccc64b2985faa45ccb	front-core	node:test	App.vue / DockerVersionSummary.vue / router/index.ts	packages/containerhub-front/src/components/__tests__/DockerVersionSummary.test.ts:12-23 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/components/__tests__/DockerVersionSummary.test.ts:12-23; revisión de puerta: La regex sólo fija ubicación y cadenas; ya existe un recorrido de navegador que inicia sesión, lee la respuesta protegida y comprueba versiones visibles y redirección. No duplicar montaje de Vue por legibilidad del test.	Conservar límite actual. El spec de navegador depende de credenciales; no se ejecutó ni convierte la regex en E2E. Si se toca el permiso, comprobar además usuario sin DOCKER_VIEW.
packages/containerhub-front/src/components/logs/LogTerminal.vue	716a7aee537dd9533281bd1644ebc190e415655e7f1efff382e2dfa78e1baf4e	front-core	packages/containerhub-front/src/pages/logs/TaskLogsPage.vue:26	xterm + ResizeObserver + dispose	Sin prueba focal identificada; inspección de fuente	unchanged	packages/containerhub-front/src/components/logs/LogTerminal.vue:12-41	Un dueño del ciclo de vida del terminal; preservar cleanup y API expuesta.
packages/containerhub-front/src/cruds/GhostContainersCrud.ts	6cb5fce672082d6670729e9bd316322b1420993d7818e2ab3dd0f14bb937131c	front-core	packages/containerhub-front/src/pages/GhostContainersPage.vue:2;packages/containerhub-front/src/setup/SetupEntities.ts:3	GET /api/docker/ghostContainers; paginación CSV	packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:5;packages/containerhub-front/src/cruds/__tests__/clientFieldFilters.test.ts:11	unchanged	packages/containerhub-front/src/cruds/GhostContainersCrud.ts:9-33,36-79	Reusa filtros y CSV existentes; sorting local específico no requiere abstracción.
packages/containerhub-front/src/cruds/GitLabProjectsCrud.ts	37db31bb7ca1ccf73ad5a498aa4a43b408f6b50f00f6ed5025c24db545b06de0	front-core	packages/containerhub-front/src/pages/GitLabProjectsPage.vue:138;packages/containerhub-front/src/setup/SetupEntities.ts:4	GET /api/gitlab/project con búsqueda/CSV	packages/containerhub-front/src/cruds/__tests__/GitLabProjectsCrud.test.ts:5;packages/containerhub-front/src/pages/__tests__/GitLabProjectsPage.test.ts:1	unchanged	packages/containerhub-front/src/cruds/GitLabProjectsCrud.ts:19-36,38-76	Paginación de servidor no mezclar con providers de inventario completo.
packages/containerhub-front/src/cruds/NetworksCrud.ts	d546d4765afe8056b419f197609fed91484bc60d1fb00c43fe6f046e95d527b6	front-core	packages/containerhub-front/src/pages/NetworksPage.vue:34;packages/containerhub-front/src/setup/SetupEntities.ts:6	GET /api/docker/network; search/filter/sort/CSV	packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:5;packages/containerhub-front/src/pages/__tests__/NetworksPage.test.ts:1	unchanged	packages/containerhub-front/src/cruds/NetworksCrud.ts:21-76,78-134	Campos IPAM requieren resolver propio; helper applyClientFieldFilters ya existe; no extraer sort de variantes dispares.
packages/containerhub-front/src/cruds/NodesCrud.ts	b76c1b946a200ce6565a53fc87699d4d2132d209d116c5a1ec93214e56675b1b	front-core	packages/containerhub-front/src/pages/NodesPage.vue:13;packages/containerhub-front/src/setup/SetupEntities.ts:7	GET /api/docker/nodes; filtros y paginación	packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:5;packages/containerhub-front/src/pages/__tests__/NodesPage.test.ts:1	unchanged	packages/containerhub-front/src/cruds/NodesCrud.ts:15-40,42-87	Mantener tipo Node y paginado cerca del endpoint; helper de filtros existente.
packages/containerhub-front/src/cruds/RegistryImagesCrud.ts	2e6f984df6bcbd43eaf391f1844afab3953f3859f3c98ef4f57bd7dad9e02e51	front-core	packages/containerhub-front/src/pages/RegistryImagesPage.vue:61;packages/containerhub-front/src/setup/SetupEntities.ts:8	GET /api/registry/image; tabla y CSV	packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:5;packages/containerhub-front/src/pages/__tests__/RegistryImagesPage.test.ts:1	unchanged	packages/containerhub-front/src/cruds/RegistryImagesCrud.ts:9-37,39-79	Orden especial para tags se lee localmente; no generalizar un sort heterogéneo.
packages/containerhub-front/src/cruds/StacksCrud.ts	77914898f5171a10145f2b0c979c88848abbc8a31f4ff5bde75c70d3d33e907a	front-core	packages/containerhub-front/src/pages/StacksPage.vue:2;packages/containerhub-front/src/setup/SetupEntities.ts:10	GET /api/services; agregación stacks para paginación y export	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:62 (texto, no comportamiento)	unchanged	packages/containerhub-front/src/cruds/StacksCrud.ts:16-21,35-40 repite el conteo pero lo muestra inmediatamente antes de dos salidas diferentes	Un helper local añade otro salto y líneas sin acortar el recorrido; conservar, caracterizar ambas salidas sólo si cambia el provider.
packages/containerhub-front/src/cruds/TaskMonitorizationCrud.ts	6619b831f0247b71a563f03d41408ca366ed2c582dc2c53244980027613e983a	front-core	packages/containerhub-front/src/pages/TasksMonitorizationPage.vue:18;packages/containerhub-front/src/setup/SetupEntities.ts:11	GET /api/task-monitorizations; filtros JSON	Sin prueba focal identificada; inspección de fuente	unchanged	packages/containerhub-front/src/cruds/TaskMonitorizationCrud.ts:15-29,32-75	Filtrado de campos vacíos pertenece al transporte; no mover a helper genérico sin otro consumidor.
packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts	c2271e930a2242201f2f06ff37ce2a3e26ccbf56aab32edd4aad47969f25259c	front-core	node:test	lee cinco providers y exige filtro previo a slice	packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:10-18 (inspección; no ejecutado)	blocked	packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:5-18; revisión de puerta: indexOf sólo verifica ubicación textual, no resultados filtrados ni total antes de paginar. El helper ya tiene casos ejecutables; no duplicarlos ni montar un harness de Drax/rest sólo para reemplazar esta prueba.	Corte no ejecutado; puerta: Al cambiar un provider, caracterizar UNA llamada paginate con filtrado, total y página de ese provider; para redes ya existe interacción real dependiente de infraestructura. Mantener la inspección como inspección, no afirmar E2E de los cinco.
packages/containerhub-front/src/cruds/__tests__/DynamicFilterFields.test.ts	ff4e51bb3c40219236fcb3f8a807d52203a038e10d556605660a4235f646c9c4	front-core	node:test	lee metadatos de cuatro CRUD	packages/containerhub-front/src/cruds/__tests__/DynamicFilterFields.test.ts:12-36 (inspección; no ejecutado)	blocked	packages/containerhub-front/src/cruds/__tests__/DynamicFilterFields.test.ts:12-22,25-36; revisión de puerta: fieldNames reimplementa un parser de corchetes sobre fuente y cuenta --depth en caracteres no ']' (línea 19), de modo que no prueba getters reales. Sustituirlo por otra regex/parche de parser no mejora evidencia; la lista de campos actual se ve en los CRUD.	Corte no ejecutado; puerta: Sólo al cambiar metadatos/filtros: aserción sobre getters montados en el runner adecuado o una interacción UI existente; la suite node:test con tsx no proporciona por sí sola alias @/Drax/Vue. No añadir parser/harness ahora.
packages/containerhub-front/src/cruds/__tests__/GitLabProjectsCrud.test.ts	1189336e5a589101c6f493513c89b95f1264bb44fd7e360ed8d302a6a8bd5975	front-core	node:test	lee GitLabProjectsCrud.ts	packages/containerhub-front/src/cruds/__tests__/GitLabProjectsCrud.test.ts:5-9 (inspección; no ejecutado)	blocked	packages/containerhub-front/src/cruds/__tests__/GitLabProjectsCrud.test.ts:5-9; revisión de puerta: Dos regex no prueban params enviados ni mapeo de totalItems; el proveedor ya concentra ambas operaciones y la página lo consume con useCrud. Importarlo directamente en node:test exige resolver @/rest y la instancia Drax: no fabricar un proveedor alternativo por un test.	Corte no ejecutado; puerta: Cuando se cambie búsqueda/paginación, probar petición y respuesta del provider real con infraestructura que resuelva alias/Drax, o UI con request interceptada; incluir search, page, per_page y total. No confundir pruebas textuales de la página con llamadas reales.
packages/containerhub-front/src/cruds/__tests__/ServiceCrud.test.ts	de5b5e138fa8dedca233bd5f1abc2045b2d0e5ad9b93d07c98f2e094c4054d61	front-core	node:test	buildServiceFilterOptions	packages/containerhub-front/src/cruds/__tests__/ServiceCrud.test.ts:5-15 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/cruds/__tests__/ServiceCrud.test.ts:5-15	Test de transformación de filtros con deduplicación/orden; mantener.
packages/containerhub-front/src/cruds/__tests__/clientCsvExport.test.ts	c4868cb2ffffed09d43b6ddcedc03db5e5eb4f596e571b160617e0df70ed1eac	front-core	node:test	withClientCsvExport y fetch de Blob	packages/containerhub-front/src/cruds/__tests__/clientCsvExport.test.ts:6-38 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/cruds/__tests__/clientCsvExport.test.ts:6-38	Cubre paginación/escape/BOM y revoca URL; añadir límites sólo si cambia export.
packages/containerhub-front/src/cruds/__tests__/clientFieldFilters.test.ts	48ab55f345012519608b6342d9c3509ca8500f95d6cba62ecd5feac6432efcd5	front-core	node:test	applyClientFieldFilters	packages/containerhub-front/src/cruds/__tests__/clientFieldFilters.test.ts:11-48 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/cruds/__tests__/clientFieldFilters.test.ts:11-48	Cubre falsy, AND, fechas y operadores; mantener.
packages/containerhub-front/src/cruds/clientCsvExport.ts	b1d3fb737f0dea1058e367409a4a16cc6befe26e0c458c6392f7750c577e5303	front-core	packages/containerhub-front/src/cruds/StacksCrud.ts:4;packages/containerhub-front/src/cruds/GitLabProjectsCrud.ts:4;packages/containerhub-front/src/cruds/NetworksCrud.ts:4	provider.export → paginate → Blob CSV	packages/containerhub-front/src/cruds/__tests__/clientCsvExport.test.ts:6	unchanged	packages/containerhub-front/src/cruds/clientCsvExport.ts:3-16,18-60	Helper compartido ya evita CSV duplicado; no extraer serialización pequeña.
packages/containerhub-front/src/cruds/clientFieldFilters.ts	a1548adfc581e6a0780152085ea9df1b64232590247ae6c51b8d0bb0656134f6	front-core	packages/containerhub-front/src/cruds/NetworksCrud.ts:5;packages/containerhub-front/src/cruds/NodesCrud.ts:5;packages/containerhub-front/src/cruds/StacksCrud.ts:5	aplica operadores Drax a inventario antes de paginar	packages/containerhub-front/src/cruds/__tests__/clientFieldFilters.test.ts:11-48	unchanged	packages/containerhub-front/src/cruds/clientFieldFilters.ts:5-51,54-67	Helper común centraliza operadores; mantener resolución inyectable para IPAM.
packages/containerhub-front/src/images/__tests__/registryImageReference.test.ts	61799d5e10ff0c348c502dc3a706b535fbbfe2aa72d0770e638140ba942565e8	front-core	node:test	serviceRegistryTarget / projectRegistryTarget	packages/containerhub-front/src/images/__tests__/registryImageReference.test.ts:5-32 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/images/__tests__/registryImageReference.test.ts:5-32	Cubre domain con puerto, namespace y entrada vacía; mantener.
packages/containerhub-front/src/images/__tests__/serviceImageUsage.test.ts	954c76bcf097dafb12bfb95e28454dee0e9cc059b4d3cf6824397c5fb07113ee	front-core	node:test	buildServiceImageUsage / projectServiceUsage	packages/containerhub-front/src/images/__tests__/serviceImageUsage.test.ts:11-21 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/images/__tests__/serviceImageUsage.test.ts:5-21	Cubre índice por tag y domain GitLab; mantener.
packages/containerhub-front/src/images/registryImageReference.ts	2f1933b32d90fc4baa95534c21a99894756c87f909897d91f4d92482cc1c7fa5	front-core	packages/containerhub-front/src/pages/services/ServicesPage.vue:156;packages/containerhub-front/src/pages/GitLabProjectsPage.vue:140	deep-link registry; comparación en serviceImageUsage	packages/containerhub-front/src/images/__tests__/registryImageReference.test.ts:5-32	unchanged	packages/containerhub-front/src/images/registryImageReference.ts:14-38	Dos transformaciones concretas y reutilizadas; no introducir parser genérico de imágenes.
packages/containerhub-front/src/images/serviceImageUsage.ts	beec4256a2f2d195a8b479182953799347016d06ccf4f5a5341ef45ceb2c01af	front-core	packages/containerhub-front/src/pages/RegistryImagesPage.vue:63;packages/containerhub-front/src/pages/GitLabProjectsPage.vue:141	indexa servicios por repo/tag y project matching	packages/containerhub-front/src/images/__tests__/serviceImageUsage.test.ts:11-21	unchanged	packages/containerhub-front/src/images/serviceImageUsage.ts:15-34	Un solo índice para vista registry y match GitLab; mantener.
packages/containerhub-front/src/locales/index.ts	1b7fb101026d5ffddb3e1e4415c4911a275ffea6a45ab4953d99c47f6c6372bc	front-core	packages/containerhub-front/src/plugins/i18n.ts:2	createI18n / fallback en; merge Drax	packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:19	unchanged	packages/containerhub-front/src/locales/index.ts:7-20	Composición de mensajes en un punto; cast de tipado del upstream no pide helper.
packages/containerhub-front/src/locales/messages.ts	a9446d50a45207e639d77bebf0c5c2fe63e3e30f9d0441323cb54c62abb84fb7	front-core	packages/containerhub-front/src/locales/index.ts:5	traducciones UI es/en y monitoring	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:1	unchanged	packages/containerhub-front/src/locales/messages.ts:1-115,117-229	Catálogo paralelo de claves; partición monitoring existente; no extraer por tamaño sin ownership real.
packages/containerhub-front/src/main.ts	3d6216e38d7316cbfc0d899e9fb41db3d68fb7f392fc7f2aaffc56f64ae1f51f	front-core	packages/containerhub-front/index.html (entry Vite)	app/Pinia/entities/i18n/vuetify/router mount y auth header	packages/containerhub-front/src/setup/__tests__/SetupEntities.test.ts:10	unchanged	packages/containerhub-front/src/main.ts:13-26	Orden de bootstrap explícito; evitar fábrica o segundo estado de token.
packages/containerhub-front/src/navigation.ts	3d2d9099846a121ad72067a34b4588a822ba110ac4881eac4482af9a602fc112	front-core	packages/containerhub-front/src/App.vue:51;packages/containerhub-front/src/pages/HomePage.vue:7;packages/containerhub-front/src/router/index.ts:7	menu y getIconForRouteName	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:18;packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:16	blocked	packages/containerhub-front/src/navigation.ts:1-46 (literal enmascarado: 28)	Lectura de literal enmascarado por herramienta; no declarar revisión íntegra ni inferir contenido; revisar mediante acceso autorizado sin desactivar redacción.
packages/containerhub-front/src/plugins/i18n.ts	12a25ee4d7ae8981e72f0512920e062332b526a7a15647f2df796b3c21edc17a	front-core	packages/containerhub-front/src/main.ts:6;packages/containerhub-front/src/router/index.ts:6	instala buildI18n; título de ruta	packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:19	unchanged	packages/containerhub-front/src/plugins/i18n.ts:1-8	Adaptador de una línea; no agregar envoltura.
packages/containerhub-front/src/plugins/pinia.ts	1002ef47123be9c560d0c61c0236d0380d851530d22c449a0bdacfe504be3a0b	front-core	packages/containerhub-front/src/main.ts:3	instala Pinia persistida antes de entidades	packages/containerhub-front/src/setup/__tests__/SetupEntities.test.ts:25	unchanged	packages/containerhub-front/src/plugins/pinia.ts:1-10	Bootstrap local sin otra responsabilidad.
packages/containerhub-front/src/plugins/vuetify.ts	5d4ad0afc4417a8411cfd93eea451f62251cd2b3c0bbbf41ab4500d024ea0f45	front-core	packages/containerhub-front/src/main.ts:7	tema dark / locale Vuetify	Sin prueba focal identificada; inspección de fuente	unchanged	packages/containerhub-front/src/plugins/vuetify.ts:1-12	Configuración declarativa mínima.
packages/containerhub-front/src/rest.ts	3d415d9a9860b0813f579c503be6876bd17fb3ad0624b2f4431e800ddebe9841	front-core	packages/containerhub-front/src/cruds/NetworksCrud.ts:2;packages/containerhub-front/src/pages/RegistryImagesPage.vue:62;packages/containerhub-front/src/components/RegistryImageDetails.vue:57	HttpRestClientFactory GET/POST/PUT con token actual	packages/containerhub-front/src/__tests__/rest.test.ts:5-8	unchanged	packages/containerhub-front/src/rest.ts:5-23	Tres wrappers cortos mantienen auth en frontera; no crear cliente propio; prueba sólo header.
packages/containerhub-front/src/restHeaders.ts	3b045958ea0662a5748ae56a185dd82862f58ba220b5a134de46b25facefd5c4	front-core	packages/containerhub-front/src/rest.ts:3;packages/containerhub-front/src/cruds/MonitoringCrud.ts:6	Authorization Bearer si token	packages/containerhub-front/src/__tests__/rest.test.ts:5-8	blocked	packages/containerhub-front/src/restHeaders.ts:1-3 (literal enmascarado: 2)	Lectura de literal enmascarado por herramienta; no declarar revisión íntegra ni inferir contenido; revisar mediante acceso autorizado sin desactivar redacción.
packages/containerhub-front/src/router/__tests__/AuditSection.test.ts	d4c87a360fd919c7c7bd735c3eb86042800bee9469189110ebe681eda606124a	front-core	node:test	router/navigation/entities/locales/home	packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:13-23 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:5-23; revisión de puerta: La regex es inventario de integración audit/router/menu/locale, no guard ejecutado. Ya hay spec de navegador de acceso al enlace y respuesta de auditoría; una nueva suite de router para este cambio sólo de lectura añadiría montaje, no claridad.	Conservar límite actual. El E2E requiere credenciales y no cubre usuario sin audit:manage; al modificar autorización añadir caso negativo en navegador o guard real. No se ejecutó.
packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts	a69d3ceb45b2fa44a1ba78800cba4a0608da5116153480bfbe3e9a8d0f208101	front-core	node:test	router/navigation/providers/pages/App	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:18-66 (inspección; no ejecutado)	blocked	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:5-66; revisión de puerta: Agrupa regex de permiso, filtros, CSS y enlace de stacks; el punto riesgoso es redirigir antes de renderizar/consultar servicios. Existe un spec con token de prueba y rutas interceptadas, por lo que un caso pequeño allí mejora evidencia sin fabricar otro runner ni cambiar producción.	Corte no ejecutado; puerta: Propuesta no implementada: playwright.config.ts:10 borra /tmp/containerhub-playwright-e2e.db* y arranca servidores; autorizar impacto antes de ejecutar. No es prueba de Swarm/API real.
packages/containerhub-front/src/router/index.ts	106272cf8484336990710c5278d4755de2620e48650fb3922dfacacfe8e2c884	front-core	packages/containerhub-front/src/main.ts:8;packages/containerhub-front/src/pages/LoginPage.vue:9	lazy pages, permisos y redirects, title/favicon	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:18-27;packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:13-16	unchanged	packages/containerhub-front/src/router/index.ts:9-118,120-180	Guard central ya es la frontera correcta; metadatos IdentityRoutes adaptados explícitamente; no partir rutas sólo por longitud.
packages/containerhub-front/src/setup/SetupEntities.ts	5a424ef1b8f10b3dc402863fbe9a51fe52ac3434594961e6f2bfd36042d37f9a	front-core	packages/containerhub-front/src/main.ts:9	useEntityStore.setEntities antes de mount	packages/containerhub-front/src/setup/__tests__/SetupEntities.test.ts:10-27	unchanged	packages/containerhub-front/src/setup/SetupEntities.ts:1-26	Registro de entidades declarativo y acotado.
packages/containerhub-front/src/setup/__tests__/SetupEntities.test.ts	39066f85d461d7d696b0b7fdd9cb49f4437577b5e4f4b3ca8b8f9427f53c934b	front-core	node:test	SetupEntities.ts y main.ts	packages/containerhub-front/src/setup/__tests__/SetupEntities.test.ts:10-27 (inspección; no ejecutado)	unchanged	packages/containerhub-front/src/setup/__tests__/SetupEntities.test.ts:5-27; revisión de puerta: Lista corta y explícita: el test textual documenta entidades y orden de llamada, pero no comprueba el store. Importar main.ts ejecutaría bootstrap/mount y el store Drax requiere Pinia; para una revisión de lectura no compensa un harness adicional.	Conservar límite actual. Si cambia la lista o inicialización, caracterizar setEntities con la instancia real y Pinia en entorno compatible; no declarar registro runtime a partir de regex. No se ejecutó.
docker/containerhub-monitoring	2a37928a6a3621a0d962dace2f9991d6f04d32de0ab960b40f4960c57a63bc2d	operational	Dockerfile:23 copies executable; docker-compose.yml:55 command	docker/containerhub-monitoring:4 execs packages/containerhub-back/dist/monitoring.js; packages/containerhub-back/src/monitoring.ts:5-6	packages/containerhub-back/src/modules/monitoring/__tests__/MonitoringWorker.test.ts:44-62 tests TS entry not wrapper	unchanged	docker/containerhub-monitoring:1-4 POSIX sh strict exec forwards signals and exit to monitoring worker; Dockerfile:23 installs chmod 755	Add missing extensionless executable path to shared second-pass inventory; keep thin launcher
packages/containerhub-agent/Dockerfile	ffe140ff37ebb80780aeb7ca63be22960f2119d5c0a15f9d094807bc5c68838c	operational	README.md:98 docker build -f; packages/containerhub-agent/deploy-remote-worker-proof.sh:190	packages/containerhub-agent/src/index.ts:1-6; packages/containerhub-agent/package.json:8-10	packages/containerhub-agent/src/__tests__/server.test.ts tests server not image; image build not run	unchanged	packages/containerhub-agent/Dockerfile:1-17 install/build/prune and copy compiled agent; :17 Node entrypoint; separate image mandated by worker scheduling docker-compose.yml:83-107	Add missing path to shared second-pass inventory; no code change
packages/containerhub-agent/stack.yml	eb39def0ef6873f0adf579396d038f18b86f740481810f831bcc83d7a5b30c9e	operational	packages/containerhub-agent/deploy-remote-worker-proof.sh:192-193; packages/containerhub-agent/TLS.md:145-149	packages/containerhub-agent/src/server.ts:32-54 config reads CA/cert/key; packages/containerhub-agent/src/index.ts:1-6	packages/containerhub-agent/src/__tests__/server.test.ts unit config only; no stack deploy run	unchanged	packages/containerhub-agent/stack.yml:2-26 agent mTLS environment secrets global DNSRR; :28-38 external network/secret declarations; unlike docker-compose.yml:83-107, this is dedicated stack	Add missing path to shared second-pass inventory (services or operational); investigate two-stack TLS topology in separate behavior/security scope
packages/containerhub-front/index.html	c577ad8c7405b723557ceec6f1337e438522bc213ca1c957c1cf78b317d30dac	operational	packages/containerhub-front/vite.config.ts:14-30; packages/containerhub-front/package.json:7-9	packages/containerhub-front/src/main.ts:13-26 mounts #app; Dockerfile:22 copies dist	No direct index.html test; front build not run	unchanged	packages/containerhub-front/index.html:1-13 contains root div and executable module script :11; not documentation HTML	Add missing path to shared second-pass inventory under front-core; no extraction
